match_id,date,tournament,team1_name,team2_name,event_type,decider_map,winner,team1_avg_RATING,team2_avg_RATING,rating_diff,team1_avg_ADR,team2_avg_ADR,team1_avg_KAST,team2_avg_KAST,team1_totalwinrate,team2_totalwinrate,score_team1,score_team2
hltv_match_2385034,2025-09-02T13:30:00Z,ESEA Advanced Season 54 Europe,Nuclear TigeRES,ALGO,Online,Inferno,team1,1.05,1.02,0.03,74.58,72.14,71.5,69.56,0.4,0.2,2,0
hltv_match_2385035,2025-09-02T13:30:00Z,ESEA Advanced Season 54 Europe,Glitchtech,Inner Circle,Online,Overpass,team2,0.95,1.08,-0.1300000000000001,71.2,75.25,63.6,73.58,0.0,0.7777777777777778,0,2
hltv_match_2385032,2025-09-02T13:30:00Z,ESEA Advanced Season 54 Europe,RUSTEC,1win,Online,Train,team2,1.0,1.06,-0.06,72.84,73.14,68.44,72.76,0.0,0.5806451612903226,1,2
hltv_match_2385033,2025-09-02T13:30:00Z,ESEA Advanced Season 54 Europe,Flame Sharks,WOPA,Online,Nuke,team2,1.02,1.02,0.0,72.84,72.03,71.52,71.2,0.6666666666666666,0.6,1,2
hltv_match_2384914,2025-09-03T06:30:00Z,European Pro League Series 2 Closed Qualifier,ALGO,KHAN,Online,Mirage,team1,1.02,0.99,0.03,72.14,73.1,69.56,67.74,0.5,0.4666666666666667,2,0
hltv_match_2385053,2025-09-03T07:00:00Z,CCT Season 3 Europe Series 6 Closed Qualifier,FORZE Reload,SPARTA,Online,Nuke,team1,1.04,1.01,0.03,73.18,72.66,70.98,70.06,0.7,0.4285714285714285,2,0
hltv_match_2385031,2025-09-03T09:00:00Z,ESEA Advanced Season 54 Europe,HyperSpirit,Phantom,Online,Mirage,team2,1.0,1.03,-0.03,74.46,73.26,68.88,70.06,0.0,0.4285714285714285,0,2
hltv_match_2385037,2025-09-03T11:00:00Z,ESEA Advanced Season 54 Europe,Insilio,QUAZAR,Online,Mirage,team1,1.03,1.01,0.02,72.9,71.82,70.75,70.44,0.4375,0.0,2,0
hltv_match_2385055,2025-09-03T13:35:00Z,CCT Season 3 Europe Series 6 Closed Qualifier,Famalicão,AMKAL,Online,Mirage,team2,0.96,1.07,-0.1100000000000001,69.62,76.06,68.5,71.18,0.0,0.5666666666666667,0,2
hltv_match_2385012,2025-09-04T06:00:00Z,CCT Season 3 Oceania Series 2,LE-LUX,Underground,Online,Mirage,team2,0.85,0.94,-0.0899999999999999,69.04,67.95,61.64,67.12,0.0,0.2,0,2
hltv_match_2384929,2025-09-04T06:30:00Z,European Pro League Series 2 Closed Qualifier,AMKAL,kONO,Online,Overpass,team1,1.07,1.03,0.04,76.06,73.22,71.18,70.5,0.3928571428571428,0.3448275862068966,2,1
hltv_match_2385089,2025-09-04T07:00:00Z,CCT Season 3 Europe Series 6 Closed Qualifier,CPH Wolves,Famalicão,Online,Ancient,team1,1.04,0.96,0.08,73.56,69.62,70.56,68.5,0.5116279069767442,0.0,2,0
hltv_match_2385076,2025-09-04T08:10:00Z,Betclic Clash Summer 2025 Play-in,ESC,BIG,Online,Overpass,team2,1.08,1.07,0.01,75.66,77.22,71.5,70.68,0.7083333333333334,0.3611111111111111,1,2
hltv_match_2385060,2025-09-04T09:00:00Z,CCT Season 3 South America Series 4,Galorys,JERSA,Online,Train,team1,1.08,0.9,0.18,74.42,67.5,72.02,64.14,0.3888888888888889,0.0,2,0
hltv_match_2385045,2025-09-04T10:00:00Z,ESEA Advanced Season 54 Europe,Fire Flux,Insilio,Online,Mirage,team2,1.06,1.03,0.03,74.02,72.9,71.34,70.75,0.6428571428571429,0.3947368421052631,0,2
hltv_match_2385090,2025-09-04T10:00:00Z,CCT Season 3 Europe Series 6 Closed Qualifier,kONO,FORZE Reload,Online,Overpass,team2,1.03,1.04,-0.01,73.22,73.18,70.5,70.98,0.4761904761904761,0.4583333333333333,1,2
hltv_match_2385039,2025-09-04T10:30:00Z,ESEA Advanced Season 54 Europe,Hesta,Phantom,Online,Dust2,team2,0.98,1.03,-0.05,70.48,73.26,68.96,70.06,0.5,0.3333333333333333,1,2
hltv_match_2385077,2025-09-04T11:00:00Z,Betclic Clash Summer 2025 Play-in,AaB,Mousquetaires,Online,Ancient,team1,1.01,0.99,0.02,74.08,72.84,69.3,70.64,0.125,0.2857142857142857,2,1
hltv_match_2385061,2025-09-04T12:00:00Z,CCT Season 3 South America Series 4,Keyd Stars,Vasco,Online,Overpass,team1,1.06,1.03,0.03,75.28,70.94,69.85,71.58,0.6153846153846154,0.5,2,0
hltv_match_2385043,2025-09-04T13:00:00Z,ESEA Advanced Season 54 Europe,SKYFURY,Inner Circle,Online,Ancient,team2,1.0,1.08,-0.08,72.4,75.25,69.93,73.58,0.3333333333333333,0.75,1,2
hltv_match_2385041,2025-09-04T13:30:00Z,ESEA Advanced Season 54 Europe,K27,WOPA,Online,Ancient,team1,1.09,1.02,0.07,75.86,72.03,72.86,71.2,0.7,0.5833333333333334,2,0
hltv_match_2385084,2025-09-04T14:30:00Z,Betclic Clash Summer 2025 Play-in,BIG,AaB,Online,Overpass,team1,1.07,1.01,0.06,77.22,74.08,70.68,69.3,0.5111111111111111,0.1111111111111111,2,0
hltv_match_2385119,2025-09-04T22:00:00Z,eXTREMESLAND 2025 Mongolia Open Qualifier 1,Chinggis Warriors,NomadS,LAN,Inferno,team1,1.08,0.98,0.1,75.74,73.5,72.42,67.1,0.5,0.0666666666666666,2,0
hltv_match_2385120,2025-09-05T01:00:00Z,eXTREMESLAND 2025 Mongolia Open Qualifier 1,The Huns,IHC,LAN,Ancient,team1,1.09,1.0,0.09,76.46,73.33,70.76,67.83,0.6956521739130435,0.4615384615384615,2,0
hltv_match_2385121,2025-09-05T03:50:00Z,eXTREMESLAND 2025 Mongolia Open Qualifier 1,Chinggis Warriors,The Huns,LAN,Nuke,team1,1.08,1.09,-0.01,75.74,76.46,72.42,70.76,0.48,0.5217391304347826,2,1
hltv_match_2385056,2025-09-05T04:00:00Z,CCT Season 3 Europe Series 6 Closed Qualifier,EYEBALLERS,NIP Impact,Online,Train,team1,1.03,1.04,-0.01,73.0,75.12,70.38,70.16,0.425,0.0,2,0
hltv_match_2385115,2025-09-05T04:00:00Z,United21 League Season 37,Young Ninjas,MASONIC,Online,Overpass,team2,1.06,0.99,0.07,73.4,72.4,69.82,68.24,0.5,0.6,0,2
hltv_match_2384930,2025-09-05T04:00:00Z,European Pro League Series 2 Closed Qualifier,1win,FORZE Reload,Online,Train,team2,1.06,1.04,0.02,73.14,73.18,72.76,70.98,0.5,0.4347826086956521,0,2
hltv_match_2385116,2025-09-05T06:30:00Z,United21 League Season 37,ENCE Academy,MANA,Online,Mirage,team2,0.94,1.02,-0.08,67.72,73.68,69.3,68.82,0.1818181818181818,0.5,1,2
hltv_match_2385122,2025-09-05T07:25:00Z,eXTREMESLAND 2025 Mongolia Open Qualifier 1,NomadS,IHC,LAN,Nuke,team1,0.98,1.0,-0.02,73.5,73.33,67.1,67.83,0.5454545454545454,0.5,2,0
hltv_match_2385078,2025-09-05T08:00:00Z,Betclic Clash Summer 2025 Play-in,500,ENCE,Online,Nuke,team2,1.08,1.09,-0.01,75.68,76.48,71.7,71.48,0.5945945945945946,0.375,1,2
hltv_match_2385044,2025-09-05T10:00:00Z,ESEA Advanced Season 54 Europe,Aurora Young Blud,Lazer Cats,Online,Ancient,team1,1.03,0.94,0.09,73.6,67.05,71.0,69.53,0.4444444444444444,0.0,2,0
hltv_match_2385058,2025-09-05T10:00:00Z,CCT Season 3 Europe Series 6 Closed Qualifier,Eternal Fire,1win,Online,Inferno,team1,1.06,1.06,0.0,74.62,73.14,71.48,72.76,0.6046511627906976,0.5666666666666667,2,1
hltv_match_2384852,2025-09-05T10:30:00Z,BLAST Open London 2025 Finals,MOUZ,M80,LAN,Inferno,team1,1.13,1.12,0.0099999999999997,77.52,77.98,72.54,72.22,0.5714285714285714,0.6206896551724138,2,1
hltv_match_2385042,2025-09-05T11:00:00Z,ESEA Advanced Season 54 Europe,Ursa,Nuclear TigeRES,Online,Nuke,team2,1.01,1.05,-0.04,71.86,74.58,71.26,71.5,0.6666666666666666,0.5454545454545454,1,2
hltv_match_2385065,2025-09-05T12:00:00Z,CCT Season 3 South America Series 4,Bounty Hunters,MAGICOS,Online,Dust2,team1,1.04,0.87,0.17,72.58,66.1,70.74,65.42,0.4545454545454545,0.0,2,1
hltv_match_2385085,2025-09-05T14:10:00Z,Betclic Clash Summer 2025 Play-in,ENCE,Betclic,Online,Ancient,team1,1.09,1.06,0.03,76.48,74.55,71.48,70.4,0.5,0.5454545454545454,2,0
hltv_match_2384853,2025-09-05T14:15:00Z,BLAST Open London 2025 Finals,FaZe,G2,LAN,Mirage,team2,1.07,1.13,-0.0599999999999998,75.94,79.58,72.1,72.14,0.575,0.6666666666666666,0,2
hltv_match_2385066,2025-09-05T15:00:00Z,CCT Season 3 South America Series 4,LP,Crashers,Online,Nuke,team1,1.03,0.94,0.09,71.6,67.38,70.08,68.1,0.8,0.0,2,1
hltv_match_2385067,2025-09-05T18:00:00Z,CCT Season 3 South America Series 4,ShindeN,Tropa do KinGui,Online,Mirage,team1,1.02,1.02,0.0,72.48,69.95,69.26,69.9,0.5555555555555556,0.0,2,0
hltv_match_2385123,2025-09-05T23:20:00Z,eXTREMESLAND 2025 Mongolia Open Qualifier 1,The Huns,NomadS,LAN,Nuke,team1,1.09,0.98,0.1100000000000001,76.46,73.5,70.76,67.1,0.6818181818181818,0.0714285714285714,2,0
hltv_match_2385124,2025-09-06T02:35:00Z,eXTREMESLAND 2025 Mongolia Open Qualifier 1,Chinggis Warriors,The Huns,LAN,Nuke,team2,1.08,1.09,-0.01,75.74,76.46,72.42,70.76,0.4583333333333333,0.5454545454545454,1,2
hltv_match_2385015,2025-09-06T03:00:00Z,CCT Season 3 Oceania Series 2,Rooster,FURY,Online,Nuke,team1,1.07,0.98,0.09,75.97,72.06,69.67,67.84,0.5909090909090909,0.5,2,0
hltv_match_2385117,2025-09-06T04:00:00Z,United21 League Season 37,WOPA,Bushido Wildcats,Online,Overpass,team1,1.02,1.02,0.0,72.03,75.16,71.2,69.24,0.5,0.0,2,0
hltv_match_2385171,2025-09-06T04:00:00Z,European Pro League Series 2,AaB,500,Online,Inferno,team2,1.01,1.08,-0.07,74.08,75.68,69.3,71.7,0.0,0.6590909090909091,0,2
hltv_match_2385118,2025-09-06T06:30:00Z,United21 League Season 37,Wildcard Academy,AM,Online,Mirage,team2,1.05,1.04,0.01,74.12,73.32,71.16,70.72,0.25,0.6666666666666666,1,2
hltv_match_2385093,2025-09-06T07:00:00Z,CCT Season 3 Europe Series 6 Closed Qualifier,1win,500,Online,Inferno,team1,1.06,1.08,-0.02,73.14,75.68,72.76,71.7,0.5238095238095238,0.6511627906976745,2,0
hltv_match_2385094,2025-09-06T10:00:00Z,CCT Season 3 Europe Series 6 Closed Qualifier,EYEBALLERS,ARCRED,Online,Ancient,team1,1.03,1.04,-0.01,73.0,73.42,70.38,70.24,0.4102564102564102,0.3333333333333333,2,0
hltv_match_2385132,2025-09-06T10:00:00Z,ESEA Advanced Season 54 Europe,Insilio,MINLATE,Online,Nuke,team1,1.03,0.99,0.04,72.9,71.3,70.75,68.76,0.4193548387096774,0.0,2,0
hltv_match_2384854,2025-09-06T10:30:00Z,BLAST Open London 2025 Finals,Vitality,MOUZ,LAN,Nuke,team1,1.14,1.13,0.01,79.24,77.52,72.84,72.54,0.7317073170731707,0.6111111111111112,2,0
hltv_match_2385081,2025-09-06T11:00:00Z,Betclic Clash Summer 2025 Play-in,kONO,Partizan,Online,Ancient,team1,1.03,1.05,-0.02,73.22,72.66,70.5,70.88,0.5,0.6363636363636364,2,1
hltv_match_2385127,2025-09-06T12:00:00Z,ESEA Advanced Season 54 Europe,SKYFURY,ALGO,Online,Train,team1,1.0,1.02,-0.02,72.4,72.14,69.93,69.56,0.5,0.25,2,1
hltv_match_2385263,2025-09-06T12:30:00Z,Fragadelphia Fragville 2025,Mythic,Take Flyte,LAN,Dust2,team2,1.02,1.02,0.0,72.4,74.78,69.72,70.1,0.5,0.4285714285714285,1,2
hltv_match_2385069,2025-09-06T12:40:00Z,CCT Season 3 South America Series 4,MAGICOS,Crashers,Online,Dust2,team1,0.87,0.94,-0.0699999999999999,66.1,67.38,65.42,68.1,0.4,0.0,2,1
hltv_match_2385112,2025-09-06T13:00:00Z,Night Shift Invitational 2025 Europe,Sashi,ESC,Online,Overpass,team2,1.06,1.08,-0.02,74.4,75.66,71.26,71.5,0.4754098360655737,0.6923076923076923,0,3
hltv_match_2384855,2025-09-06T13:15:00Z,BLAST Open London 2025 Finals,FURIA,G2,LAN,Dust2,team2,1.14,1.13,0.01,78.34,79.58,72.58,72.14,0.6590909090909091,0.65,0,2
hltv_match_2385242,2025-09-06T13:30:00Z,ESEA Advanced Season 54 Europe,Ursa,Glitchtech,Online,Overpass,team1,1.01,0.95,0.06,71.86,71.2,71.26,63.6,1.0,0.0,2,0
hltv_match_2385239,2025-09-06T13:30:00Z,ESEA Advanced Season 54 Europe,K27,Nuclear TigeRES,Online,Nuke,team1,1.09,1.05,0.04,75.86,74.58,72.86,71.5,0.6666666666666666,0.5,2,0
hltv_match_2385241,2025-09-06T13:30:00Z,ESEA Advanced Season 54 Europe,Lazer Cats,Flame Sharks,Online,Nuke,team1,0.94,1.02,-0.08,67.05,72.84,69.53,71.52,0.4,0.5,2,1
hltv_match_2385131,2025-09-06T14:30:00Z,ESEA Advanced Season 54 Europe,Phantom,1win,Online,Train,team2,1.03,1.06,-0.03,73.26,73.14,70.06,72.76,0.5,0.5862068965517241,1,2
hltv_match_2385070,2025-09-06T15:45:00Z,CCT Season 3 South America Series 4,Tropa do KinGui,JERSA,Online,Train,team1,1.02,0.9,0.12,69.95,67.5,69.9,64.14,1.0,0.0,2,0
hltv_match_2385273,2025-09-06T16:45:00Z,Fragadelphia Fragville 2025,SkinRave,Shimmer,LAN,Inferno,team1,1.1,1.07,0.03,76.64,75.9,71.34,70.82,0.7142857142857143,0.4,2,0
hltv_match_2385267,2025-09-06T17:15:00Z,Fragadelphia Fragville 2025,Ninjas in Pyjamas,Take Flyte,LAN,Dust2,team1,1.09,1.02,0.07,77.68,74.78,71.48,70.1,0.6176470588235294,0.4,2,0
hltv_match_2385071,2025-09-06T18:00:00Z,CCT Season 3 South America Series 4,MIBR fe,Vasco,Online,Inferno,team2,1.16,1.03,0.1299999999999999,80.38,70.94,73.18,71.58,0.6666666666666666,0.5714285714285714,1,2
hltv_match_2385282,2025-09-06T19:00:00Z,Fragadelphia Fragville 2025,Ninjas in Pyjamas,Marsborne,LAN,Ancient,team1,1.09,1.07,0.02,77.68,75.24,71.48,70.74,0.6060606060606061,0.3333333333333333,2,0
hltv_match_2385284,2025-09-06T19:15:00Z,Fragadelphia Fragville 2025,NRG,GameHunters,LAN,Nuke,team1,1.08,1.02,0.06,76.5,72.67,72.22,69.92,0.6774193548387096,0.3333333333333333,2,0
hltv_match_2385283,2025-09-06T19:20:00Z,Fragadelphia Fragville 2025,Wildcard,Fluxo,LAN,Inferno,team1,1.07,1.11,-0.04,74.5,76.84,71.84,71.78,0.6590909090909091,0.4666666666666667,2,1
hltv_match_2385285,2025-09-06T20:00:00Z,Fragadelphia Fragville 2025,SkinRave,ODDIK,LAN,Nuke,team2,1.1,1.09,0.01,76.64,75.47,71.34,71.62,0.6666666666666666,0.42,1,2
hltv_match_2385173,2025-09-07T04:00:00Z,European Pro League Series 2,CPH Wolves,AMKAL,Online,Overpass,team2,1.04,1.07,-0.03,73.56,76.06,70.56,71.18,0.5,0.5517241379310345,0,2
hltv_match_2385018,2025-09-07T06:00:00Z,CCT Season 3 Oceania Series 2,SemperFi,Animus Victoria,Online,Ancient,team1,1.12,0.97,0.1500000000000001,77.56,70.0,72.68,68.62,0.8260869565217391,0.0,2,0
hltv_match_2385150,2025-09-07T06:30:00Z,United21 League Season 37,Bushido Wildcats,Wildcard Academy,Online,Nuke,team2,1.02,1.05,-0.03,75.16,74.12,69.24,71.16,0.0,0.5,0,2
hltv_match_2385097,2025-09-07T07:00:00Z,CCT Season 3 Europe Series 6 Closed Qualifier,AMKAL,CPH Wolves,Online,Overpass,team2,1.07,1.04,0.03,76.06,73.56,71.18,70.56,0.3703703703703703,0.4347826086956521,0,2
hltv_match_2385082,2025-09-07T08:00:00Z,Betclic Clash Summer 2025 Play-in,FUT,Phantom,Online,Inferno,team1,1.07,1.03,0.04,74.36,73.26,72.08,70.06,0.6,0.2,2,1
hltv_match_2385149,2025-09-07T09:00:00Z,United21 League Season 37,Young Ninjas,ENCE Academy,Online,Train,team1,1.06,0.94,0.1200000000000001,73.4,67.72,69.82,69.3,0.6,0.25,2,0
hltv_match_2385072,2025-09-07T09:00:00Z,CCT Season 3 South America Series 4,LP,Bounty Hunters,Online,Nuke,team1,1.03,1.04,-0.01,71.6,72.58,70.08,70.74,0.75,0.4444444444444444,2,1
hltv_match_2385098,2025-09-07T10:00:00Z,CCT Season 3 Europe Series 6 Closed Qualifier,NIP Impact,ARCRED,Online,Ancient,team2,1.04,1.04,0.0,75.12,73.42,70.16,70.24,0.3333333333333333,0.34375,0,2
hltv_match_2385286,2025-09-07T10:30:00Z,Fragadelphia Fragville 2025,NRG,ODDIK,LAN,Train,team1,1.08,1.09,-0.01,76.5,75.47,72.22,71.62,0.6666666666666666,0.4081632653061224,2,1
hltv_match_2384856,2025-09-07T10:30:00Z,BLAST Open London 2025 Finals,Vitality,G2,LAN,Train,team2,1.14,1.13,0.01,79.24,79.58,72.84,72.14,0.725,0.631578947368421,2,3
hltv_match_2385240,2025-09-07T12:00:00Z,ESEA Advanced Season 54 Europe,Inner Circle,Aurora Young Blud,Online,Mirage,team1,1.08,1.03,0.05,75.25,73.6,73.58,71.0,0.6,0.5333333333333333,2,1
hltv_match_2385073,2025-09-07T12:10:00Z,CCT Season 3 South America Series 4,Galorys,ShindeN,Online,Mirage,team1,1.08,1.02,0.06,74.42,72.48,72.02,69.26,0.3529411764705882,0.6153846153846154,2,0
hltv_match_2385287,2025-09-07T13:50:00Z,Fragadelphia Fragville 2025,Ninjas in Pyjamas,Wildcard,LAN,Ancient,team1,1.09,1.07,0.02,77.68,74.5,71.48,71.84,0.59375,0.4871794871794871,2,0
hltv_match_2385087,2025-09-07T14:00:00Z,Betclic Clash Summer 2025 Play-in,FUT,Zero Tenacity,Online,Nuke,team2,1.07,1.02,0.05,74.36,74.26,72.08,69.96,0.5555555555555556,0.4565217391304347,1,2
hltv_match_2385074,2025-09-07T15:00:00Z,CCT Season 3 South America Series 4,Keyd Stars,UnderDogs,Online,Dust2,team1,1.06,0.93,0.13,75.28,69.54,69.85,67.76,0.5833333333333334,0.2222222222222222,2,0
hltv_match_2385288,2025-09-07T16:05:00Z,Fragadelphia Fragville 2025,ODDIK,Wildcard,LAN,Mirage,team2,1.09,1.07,0.02,75.47,74.5,71.62,71.84,0.6458333333333334,0.5,1,2
hltv_match_2385289,2025-09-07T19:15:00Z,Fragadelphia Fragville 2025,NRG,Ninjas in Pyjamas,LAN,Overpass,team1,1.08,1.09,-0.01,76.5,77.68,72.22,71.48,0.6551724137931034,0.3125,3,1
hltv_match_2385100,2025-09-08T04:00:00Z,CCT Season 3 Europe Series 6 Closed Qualifier,Eternal Fire,kONO,Online,Nuke,team1,1.06,1.03,0.03,74.62,73.22,71.48,70.5,0.5952380952380952,0.3571428571428571,2,1
hltv_match_2385175,2025-09-08T04:00:00Z,European Pro League Series 2,Betera,Famalicão,Online,Mirage,team1,1.06,0.96,0.1,73.48,69.62,71.88,68.5,0.5217391304347826,0.0,2,0
hltv_match_2385151,2025-09-08T04:00:00Z,United21 League Season 37,MASONIC,MANA,Online,Inferno,team2,0.99,1.02,-0.03,72.4,73.68,68.24,68.82,0.2,0.4285714285714285,0,2
hltv_match_2385198,2025-09-08T05:00:00Z,ESL Challenger League Season 50 Oceania Cup 2,Mindfreak,Rooster,Online,Nuke,team2,1.08,1.07,0.01,77.0,75.97,71.68,69.67,0.3529411764705882,0.52,1,2
hltv_match_2385195,2025-09-08T05:00:00Z,ESL Challenger League Season 50 Oceania Cup 2,SemperFi,DanCompany,Online,Mirage,team1,1.12,0.78,0.3400000000000001,77.56,65.42,72.68,60.0,0.8181818181818182,0.0,2,0
hltv_match_2385176,2025-09-08T06:30:00Z,European Pro League Series 2,SINNERS,FORZE Reload,Online,Ancient,team2,1.06,1.04,0.02,74.1,73.18,71.7,70.98,0.5066666666666667,0.4090909090909091,0,2
hltv_match_2385152,2025-09-08T06:30:00Z,United21 League Season 37,WOPA,AM,Online,Mirage,team2,1.02,1.04,-0.02,72.03,73.32,71.2,70.72,0.4615384615384615,0.6,1,2
hltv_match_2385101,2025-09-08T07:00:00Z,CCT Season 3 Europe Series 6 Closed Qualifier,EYEBALLERS,CPH Wolves,Online,Dust2,team2,1.03,1.04,-0.01,73.0,73.56,70.38,70.56,0.3947368421052631,0.4222222222222222,0,2
hltv_match_2385281,2025-09-08T09:00:00Z,ESEA Advanced Season 54 Europe,Insilio,Inner Circle,Online,Train,team2,1.03,1.08,-0.05,72.9,75.25,70.75,73.58,0.4,0.7142857142857143,1,2
hltv_match_2385204,2025-09-08T09:00:00Z,ESL Challenger League Season 50 Asia-Pacific Cup 2,IHC,Just Swing,Online,Mirage,team2,1.0,1.04,-0.04,73.33,73.36,67.83,70.74,0.375,0.2727272727272727,0,2
hltv_match_2385202,2025-09-08T09:00:00Z,ESL Challenger League Season 50 Asia-Pacific Cup 2,NomadS,Legion,Online,Overpass,team2,0.98,1.05,-0.07,73.5,75.68,67.1,70.54,0.5,0.5,0,2
hltv_match_2385206,2025-09-08T09:00:00Z,ESL Challenger League Season 50 Asia-Pacific Cup 2,Last Bullet,ScarX,Online,Dust2,team1,1.04,1.08,-0.04,74.12,74.9,70.02,70.9,0.8,0.0,2,0
hltv_match_2385201,2025-09-08T09:00:00Z,ESL Challenger League Season 50 Asia-Pacific Cup 2,Eruption,True Thunder,Online,Ancient,team1,1.0,1.05,-0.05,71.18,77.58,68.34,69.7,0.4444444444444444,0.0,2,0
hltv_match_2385199,2025-09-08T09:00:00Z,ESL Challenger League Season 50 Asia-Pacific Cup 2,Rare Atom,BORING PLAYERS,Online,Inferno,team1,1.12,0.98,0.1400000000000001,78.78,71.56,72.4,69.38,0.7241379310344828,0.1666666666666666,2,1
hltv_match_2385276,2025-09-08T10:30:00Z,ESEA Advanced Season 54 Europe,Venom,Fire Flux,Online,Dust2,team1,1.04,1.06,-0.02,74.34,74.02,70.6,71.34,0.5,0.4827586206896552,2,0
hltv_match_2385186,2025-09-08T13:00:00Z,ESL Challenger League Season 50 Europe Cup 2,Betera,FUT,Online,Nuke,team2,1.06,1.07,-0.01,73.48,74.36,71.88,72.08,0.5,0.6666666666666666,0,2
hltv_match_2385181,2025-09-08T13:00:00Z,ESL Challenger League Season 50 Europe Cup 2,JiJieHao,Tricked,Online,Ancient,team1,1.08,1.05,0.03,75.17,74.3,72.03,71.67,0.5217391304347826,0.3333333333333333,2,0
hltv_match_2385184,2025-09-08T13:00:00Z,ESL Challenger League Season 50 Europe Cup 2,Monte,Alliance,Online,Overpass,team2,1.08,1.05,0.03,74.14,74.08,71.88,71.42,0.5205479452054794,0.2972972972972973,0,2
hltv_match_2385180,2025-09-08T13:00:00Z,ESL Challenger League Season 50 Europe Cup 2,HOTU,Zero Tenacity,Online,Dust2,team2,1.08,1.02,0.06,76.16,74.26,70.62,69.96,0.5652173913043478,0.4444444444444444,1,2
hltv_match_2385179,2025-09-08T13:00:00Z,ESL Challenger League Season 50 Europe Cup 2,fnatic,Insilio,Online,Mirage,team1,1.11,1.03,0.08,76.62,72.9,72.88,70.75,0.6274509803921569,0.3783783783783784,2,1
hltv_match_2385183,2025-09-08T13:00:00Z,ESL Challenger League Season 50 Europe Cup 2,ENCE,FAVBET,Online,Overpass,team1,1.09,1.06,0.03,76.48,74.16,71.48,71.42,0.4848484848484848,0.4166666666666667,2,1
hltv_match_2385185,2025-09-08T13:00:00Z,ESL Challenger League Season 50 Europe Cup 2,Partizan,GUN5,Online,Ancient,team2,1.05,1.07,-0.02,72.66,74.94,70.88,71.4,0.4545454545454545,0.5909090909090909,0,2
hltv_match_2385279,2025-09-08T13:30:00Z,ESEA Advanced Season 54 Europe,QUAZAR,Hesta,Online,Overpass,team2,1.01,0.98,0.03,71.82,70.48,70.44,68.96,0.3333333333333333,0.5,0,2
hltv_match_2385245,2025-09-08T15:00:00Z,CCT Season 3 South America Series 4,KRÜ,Vasco,Online,Overpass,team2,1.03,1.03,0.0,72.16,70.94,70.74,71.58,0.4814814814814814,0.5,1,2
hltv_match_2385212,2025-09-08T17:00:00Z,ESL Challenger League Season 50 South America Cup 2,GameHunters,Dusty Roots,Online,Dust2,team1,1.02,1.02,0.0,72.67,71.14,69.92,69.54,0.4,0.2962962962962963,2,1
hltv_match_2385210,2025-09-08T17:00:00Z,ESL Challenger League Season 50 South America Cup 2,Bounty Hunters,Crashers,Online,Mirage,team1,1.04,0.94,0.1,72.58,67.38,70.74,68.1,0.4285714285714285,0.0,2,1
hltv_match_2385209,2025-09-08T17:00:00Z,ESL Challenger League Season 50 South America Cup 2,JERSA,Galorys,Online,Train,team2,0.9,1.08,-0.18,67.5,74.42,64.14,72.02,0.0,0.3571428571428571,0,2
hltv_match_2385211,2025-09-08T17:00:00Z,ESL Challenger League Season 50 South America Cup 2,MAGICOS,ShindeN,Online,Dust2,team2,0.87,1.02,-0.15,66.1,72.48,65.42,69.26,0.25,0.6666666666666666,0,2
hltv_match_2385207,2025-09-08T17:00:00Z,ESL Challenger League Season 50 South America Cup 2,Players,UnderDogs,Online,Ancient,team2,0.98,0.93,0.0499999999999999,69.62,69.54,68.44,67.76,0.4705882352941176,0.25,0,2
hltv_match_2385246,2025-09-08T18:00:00Z,CCT Season 3 South America Series 4,UnderDogs,Players,Online,Ancient,team2,0.93,0.98,-0.0499999999999999,69.54,69.62,67.76,68.44,0.5,0.2307692307692307,1,2
hltv_match_2385230,2025-09-08T21:00:00Z,ESL Challenger League Season 50 North America Cup 2,Wanted Goons,InControl,Online,Train,team1,0.99,0.97,0.02,74.35,73.62,69.0,67.7,0.5,0.3076923076923077,2,1
hltv_match_2385226,2025-09-08T21:00:00Z,ESL Challenger League Season 50 North America Cup 2,anything else,Mythic,Online,Train,team2,1.0,1.02,-0.02,74.6,72.4,68.35,69.72,0.0,0.3157894736842105,1,2
hltv_match_2385228,2025-09-08T21:00:00Z,ESL Challenger League Season 50 North America Cup 2,Aether,Outfit 49,Online,Dust2,team2,0.95,0.92,0.0299999999999999,71.16,69.76,67.12,67.72,0.6,0.3333333333333333,1,2
hltv_match_2385021,2025-09-09T03:00:00Z,CCT Season 3 Oceania Series 2,Ground Zero,SemperFi,Online,Nuke,team2,1.05,1.12,-0.07,74.26,77.56,70.22,72.68,0.6666666666666666,0.75,0,2
hltv_match_2385104,2025-09-09T04:00:00Z,CCT Season 3 Europe Series 6,ESC,AaB,Online,Ancient,team1,1.08,1.01,0.07,75.66,74.08,71.5,69.3,0.7391304347826086,0.125,2,0
hltv_match_2385153,2025-09-09T04:00:00Z,United21 League Season 37,Young Ninjas,WOPA,Online,Ancient,team2,1.06,1.02,0.04,73.4,72.03,69.82,71.2,0.5,0.6086956521739131,0,2
hltv_match_2385177,2025-09-09T04:00:00Z,European Pro League Series 2,FAVBET,ARCRED,Online,Overpass,team1,1.06,1.04,0.02,74.16,73.42,71.42,70.24,0.7317073170731707,0.3225806451612903,2,1
